fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
-0.5373459422479159,-1.410376342744147,-1.5172368285572169,-0.7935523000884163,-1.0105256353937313,-1.1461393999405987,-0.31950969236217736,-0.9950717255283021,-0.8094438739878067,-1.275162070720948,-1.2618450942464892
-1.6558857716982303,-1.465169923925839,-0.9195613953691631,-1.461448253283971,-1.3707269842616272,-1.612669587948546,-1.1979208290231267,-1.5519340676511757,2.166626395124058,-1.4466070231431702,0.3453684358583532
-0.2887815357034018,-0.5062822532462286,-1.0754767257660467,-1.5613696951006286,-1.0745614307480238,-1.2368536031643662,-0.46923886338393006,-1.0948082644159787,0.4159968250582555,-1.5690677034447573,-2.3615175095813825
-1.1173295575184494,-1.2459955991990708,-1.2313920561629303,-1.0670215092708482,-1.2986867144880478,-1.47011869716834,-1.627144452618818,-1.3524609898758135,0.4743511440604503,-1.5200834313241223,0.17618806426837025
-1.2001843596999537,-1.0542180650631487,-1.0235049489670855,-1.4035989974953798,-1.4267583051966333,-1.612669587948546,-2.096295855153643,-1.5353113111698886,0.8828313770758035,-1.5935598395050747,1.1066801080132793
0.20834727738562714,-1.656947458061761,-0.8416037301707214,-1.5718877416076453,-1.3066911889073345,-1.612669587948546,-1.9565486288666738,-1.3358382333945356,-1.5680500210163208,-1.8139890640479317,-1.4310254658364736
-0.78591034879243,-0.36929830029199834,-0.8675896185702019,-1.0880576022848814,0.3502350158849873,-1.2498127750534758,-0.020051350318671866,-0.9701375908063854,-1.6847586590207078,-0.6873508052733291,-1.8539763948114325
-0.6202007444294204,-1.2185988086082247,-0.9715331721681243,-1.585035299741416,-1.3387090865844808,-1.4442003533901207,-1.3276861105753124,-1.5685568241324537,0.24093386805167633,-1.7160205198066618,0.9374997364232964
-0.4959185411571637,-0.6158694156096124,-1.1534343909644886,-0.8277359512362201,-1.146601700521603,-1.2174148453307017,1.3724299401836286,-0.8205327824748659,-0.6927352359834197,-0.956764301936821,-0.2467628647065886
-0.9516199531554397,-1.2459955991990708,-1.4392791633587751,-1.4035989974953798,-1.1786195981987493,-1.573792072281217,-0.9483722106535388,-1.1779220468223774,-0.10919204596148467,-1.275162070720948,-1.8539763948114325
-1.2830391618814587,-1.437773133334993,-1.3873073865598138,-1.563999206727383,-1.2746732912301881,-0.1418035785346007,-0.12985274240129055,-1.252724450988137,2.283335033128445,-0.956764301936821,-1.6002058374264565
-1.1173295575184494,-0.7802501591546886,-1.4912509401577363,-1.5403336020865956,-1.2266464447144687,0.2210532343604695,0.7834952008314011,-1.4605089070041382,0.4743511440604503,-1.5935598395050747,-0.2467628647065886
0.8297582937469128,-1.492566714516685,-1.0754767257660467,-1.0617624860173398,-1.3307046121651942,-1.4830778690574495,-1.0581736027361575,-0.8537782954374218,-1.3346327450075468,-1.1527013904193606,-1.346435280041482
-0.9101925520646874,-0.8076469497455346,-1.1014626141655273,-1.582405788114662,-1.3307046121651942,-1.612669587948546,-1.7169819552318695,-1.4472107018191103,-0.6343809169812274,-1.177193526479678,-0.7543039794765388
-1.531603568425973,-1.5747570862892228,-1.179420279363969,-1.1459068580734726,-1.2746732912301881,-1.1850169156079275,-0.2795819134230433,-1.244413072747498,-0.10919204596148467,-1.4221148870828526,-1.0080745368615147
-2.318724189150268,-1.5336619004029541,-1.4652650517582557,-1.3773038812278382,-1.2746732912301881,-0.8480784464910767,-0.7187874817535179,-1.0881591618234694,1.5247288860999306,-1.4221148870828526,-2.7844684385563414
-0.1644993324311444,-1.465169923925839,-1.309349721361372,-1.1984970906085557,-1.3066911889073345,-0.07052813314449763,-0.20970830027955867,-1.3316825442742162,-1.5096957020141286,-1.5690677034447573,-0.2467628647065886
-1.4901761673352205,-1.492566714516685,-1.1534343909644886,-1.6087009043822036,-1.1946285470373226,-1.3664453220554627,-1.1779569395535596,-1.5269999329292498,1.2329572910889646,-1.4466070231431702,-0.2467628647065886
-1.2416117607907065,-1.410376342744147,-1.179420279363969,-0.8514015558770077,-1.1225882772637432,-1.1331802280514889,-0.6688777580796004,-1.0740298188143813,0.4743511440604503,-1.2261777986003128,-0.6697137936815474
-1.531603568425973,-1.410376342744147,-1.4132932749592946,-1.493002392805021,-1.2266464447144687,2.0677352285585946,2.106102878190217,-1.3990047080233972,1.6414375241043178,-0.9322721658765036,-0.6697137936815474
-1.9458775793334968,0.8087636951143804,1.4971262257825328,1.1996175129912314,2.191264132320901,-0.2610279599144095,0.42813796827310774,0.8841308946803708,-0.6927352359834197,0.29233463713936847,1.6142212227832298
1.4511693101081984,1.6854609940214524,0.01593058701213857,0.5580166760632181,-0.0019618585636220695,0.20161447652680503,1.1937531294310038,-0.36673153053592816,-0.8677981929900015,1.5904178483361933,0.768319364833312
0.7054760904746553,1.2197155539770703,1.0293802345918817,0.400245978457969,0.1261097321449631,1.3783072840579615,1.3774209125510204,0.4012398188991874,1.2913116100911568,1.9333077531806377,-0.07758249311660564
-0.1644993324311444,1.1923187633862242,0.561634243401231,1.1680633734701815,0.30220816936926775,0.6901752567462387,0.6687028363813907,0.5142745629718918,-0.7510895549856145,-0.14852381194634545,0.2607782500633617
0.8297582937469128,-0.2871079285194602,0.17184591740902203,0.17410797855711202,1.118664560136499,1.3018481699122144,-0.3354808039378309,0.7046051246825549,-1.0428611499965807,-0.09953953982571051,-0.33135305050158004
-1.2416117607907065,-0.23231434733776846,0.24980358260746388,0.7105283504149589,-0.4822303237208168,-0.042017954988456355,0.13965976543786437,0.5450266624622577,-0.6927352359834197,0.1943660928980991,1.2758604796032638
0.12549247520412193,1.4114930881129926,-0.08801296658578392,0.43705914123252726,0.9185526996543345,1.2474196479779538,1.1937531294310038,0.8633524490787642,-0.45931795997464564,0.586240269863178,0.17618806426837025
0.7883308926561599,0.8087636951143804,1.0293802345918817,1.036587792132474,0.5983737228828715,0.4193285642638473,-0.22268482843477735,0.6397763744055638,0.00751659204290233,0.0474132765361943,-1.0926647226565063
-0.5787733433386681,0.12384393034322974,-0.08801296658578392,0.8367449084991585,1.1426779833943588,0.04221666229075619,-0.1578021876586845,0.29236076394681176,-0.050837726959292465,0.7087009501647654,1.4450408511932467
0.0840650741133697,0.9457476480686106,-0.4258295157790317,0.8893351410342416,-0.3141363609157987,1.1528176931874534,-0.1468220484504224,0.879975205560042,-1.0428611499965807,-0.22200022012729756,-0.5005334220915645
0.581193887202398,0.6443829515693041,0.2757894710069445,0.8262268619921418,0.15812762982210943,0.4530224111755323,-0.8285888738361367,-0.4024704569706738,-0.3426093219702587,0.8311616304663527,0.42995862165334614
0.41548428283938904,0.7539701139326883,1.653041556179416,0.8788170945272249,0.8144945322036089,0.5890937160111837,-0.8206033180483097,0.879975205560042,0.9411856960779957,-0.27098449224793253,-0.5851236078865559
1.4925967111989507,0.15124072093407578,1.523112114182013,0.7368234666825004,0.550346876367152,0.26252258440562026,0.2664304635696149,1.2149237486578264,2.4583979901350266,-0.19750808406698037,-0.5851236078865559
0.29120207956713157,0.5621925797967661,0.3537471362053864,-0.07306611435777846,0.9825884950086271,1.3666440293577626,-0.05099537899650071,0.9547776097258109,-1.1595697880009677,0.8801459025869871,-0.07758249311660564
1.4511693101081984,0.5621925797967661,-0.8416037301707214,1.4730867221736632,1.3587987927150962,1.168368699454385,1.097926459977082,1.2373644699075719,0.5327054630626425,1.2230358074314316,-0.16217267891159712
0.45691168393014125,-0.3966950908828444,1.6010697793804547,0.310842583148328,-0.6022974400101156,1.0595116555858637,0.6018238066583412,1.5573525321721988,-1.451341383011934,1.5659257122758756,-0.07758249311660564
1.1611775024729314,1.2197155539770703,0.7955072389965566,1.3942013733710386,0.6143826717214447,-0.6744255431770073,0.5998274177113847,0.21257153283666316,-1.801467297025095,1.9088156171203203,1.5296310369882382
0.7883308926561599,1.2471123445679164,1.653041556179416,0.847262955006175,0.6223871461407312,0.6279712316785127,1.3973848020205872,-0.2811243346573305,-0.9845068309943859,1.2230358074314316,0.2607782500633617
1.9068707221064745,1.2745091351587625,0.45769068980330857,0.9524434200763411,1.246736150845084,0.7705221224587188,0.5648906111396423,1.0993955911129507,0.2992881870538685,-0.0260631316447581,-0.33135305050158004
0.41548428283938904,-0.9446309026997647,0.30177535940642514,-0.19928267244197773,1.3347853694572365,-0.28565038650371777,-0.6608922022917735,0.7062674003306753,1.3496659290933515,0.8066694944060353,0.007007692678387317
-1.0344747553369444,-0.23231434733776846,0.6915636853986341,0.15833090879658687,-0.4261990027858109,0.5890937160111837,0.6337660298096484,0.29734759089119145,-1.0428611499965807,1.8108470728790504,0.17618806426837025
-0.4130637389756585,0.7265733233418423,1.419168560584091,0.8577810015131917,1.1346735089750724,-0.25714020834767665,0.20154782279352207,1.2980375310642343,0.4743511440604503,-0.5159058528511069,0.5991389932433291
1.0368952992006746,0.8635572762960725,0.43170480140382794,0.42654109472551055,0.2541813228535485,1.2901849152120157,-0.07994301872737296,1.0287488760675105,-0.28425500296806644,1.296512215612384,0.007007692678387317
-0.04021712915888771,-0.8076469497455346,0.6655777969991535,-0.13091537014636973,0.10209630888710333,-0.9271293950146454,1.2646249370479665,1.044540494724719,1.9915634381174787,1.8108470728790504,1.1066801080132793
-1.0759021564276967,0.4526054174333819,1.0813520113908428,0.1478128622895705,-0.37016768185080484,0.5061550159208819,0.402184911962671,0.5583248676472947,-0.8094438739878067,0.7087009501647654,-0.9234843510665233
0.8297582937469128,-0.4240918814736904,0.32776124780590576,0.10574067626150384,0.10209630888710333,-0.41653802258372535,0.12169226491525394,-1.1812465981186366,-0.3426093219702587,0.3168267731996859,0.007007692678387317
-0.04021712915888771,0.06905034916153797,0.19783180580850263,-0.49904699789195106,1.6549643462286996,-0.29472180682609456,0.21252796200178417,0.37963023547352986,-0.28425500296806644,1.345496487733019,1.4450408511932467
1.326887106835941,1.3840962975221467,0.3797330246048667,-0.6725947652577252,-0.3301453097543719,0.6538895754567319,0.8663453421301044,-0.6534740798379993,-0.8677981929900015,1.4924493040949234,-0.5005334220915645
1.0368952992006746,0.9457476480686106,-0.5817448461759155,0.9471843968228326,1.8310627834530044,0.3428694501181003,0.7246017268961786,1.0013213278733855,-1.5096957020141286,0.3903031813806383,0.42995862165334614
0.16691987629487418,0.15124072093407578,0.43170480140382794,0.5737937458237433,1.2387316764257974,1.2668584058116181,0.4441090798487616,1.3703465217577948,-1.5680500210163208,1.4679571680346064,0.17618806426837025
0.33262948065788384,-0.6158694156096124,1.0813520113908428,0.5001674202746267,-0.46622137488224386,0.643522237945444,0.4520946356365885,0.19511763853133432,1.0578943340823828,-0.7363350773939641,-0.07758249311660564
0.8711856948376651,-0.5062822532462286,1.3671967837851298,0.8051907689781086,0.6624095182371637,0.2897368453727508,-1.0132548514296316,0.836756038708727,1.8165004811108996,1.6149099843965107,-0.41594323629657154
0.9126130959284172,-0.2871079285194602,-0.03604118978682267,0.7683776062035503,0.646400569398591,0.8145833068816917,-0.03202968400041197,1.2855704637032666,-1.6847586590207078,0.29233463713936847,-0.16217267891159712
0.24977467847637935,1.6032706222489148,1.211281453388246,1.2574667687798229,-0.39418110510866455,1.4806847419819273,1.2117206299536136,1.0237620491231123,0.2992881870538685,0.7576852222854004,-0.16217267891159712
0.001210271931865254,1.1375251822045322,0.17184591740902203,0.39498695520446064,0.2301678995956887,0.5852059644444506,1.54711397304234,0.3148014851965388,0.9411856960779957,0.16987395683778164,1.1066801080132793
-0.7030555466109256,0.507398998615074,1.7050133329783772,1.1890994664842147,-0.7223645562994143,-0.06793629876667566,1.208726046533179,0.9481285071332924,-1.451341383011934,1.394480759853654,0.9374997364232964
0.49833908502089347,-0.04053681320184618,0.22381769420798325,0.3529147691763943,1.9671388485808763,0.3947061376745389,-0.883489569877446,0.8990913755135282,0.9411856960779957,-0.39344517254951983,-0.5005334220915645
0.9540404970191695,1.1101283916136861,0.7435354621975954,0.8525219782596833,-0.3301453097543719,0.4880121752761282,1.088942709715777,1.8956256265662423,-2.2099475300404507,0.34131890926000336,-0.2467628647065886
0.9954678981099216,1.027938019841148,1.6010697793804547,0.8840761177807333,2.0551880671930287,-0.24288511926965595,1.4822313322662473,0.7270458459322818,-1.2762784260053546,0.3658110453203208,0.17618806426837025
1.4097419090174454,-0.8350437403363807,1.419168560584091,0.8945941642877496,0.4382842344971397,-0.6122215181092809,0.7495565887331374,1.6969836866149404,0.00751659204290233,-0.36895303648920236,1.1066801080132793
1.3683145079266932,1.1375251822045322,0.4836765782027892,0.6000888620912849,0.21415895075711555,-0.5046603914296709,0.61480033481356,0.6289715826927166,1.5247288860999306,-0.05055526770507557,1.1912702938082709
0.37405688174863605,-0.1227271849743843,1.4451544489835717,0.39498695520446064,0.9425661229121942,-0.9128743059366249,-0.3704176105095732,1.367021970461554,0.4743511440604503,0.7331930862250828,-0.5005334220915645
1.4511693101081984,0.06905034916153797,0.7955072389965566,0.400245978457969,-0.47422584930153044,0.17958388431531877,0.8643489531831479,0.9564398853739314,0.18257954904948154,1.443465031974289,0.768319364833312
-0.20592673352189664,0.589589370387612,0.7955072389965566,1.1785814199771985,2.159246234643754,1.018042305540713,1.4343179975392861,1.3803201756465726,-0.40096364097245346,0.8556537665266702,-0.16217267891159712
-0.2887815357034018,0.48000220802422794,0.1458600290095414,1.3205750478219225,-0.5462661190751095,0.4154408126971143,1.54711397304234,1.2830770502310769,-0.3426093219702587,0.7576852222854004,0.852909550628305
1.4511693101081984,1.4936834598855306,0.6136060202001923,1.2732438385403477,1.1106600857172126,1.5999091233617364,1.1957495183779605,0.05714875973669469,0.4743511440604503,0.6597166780441305,0.6837291790383205
1.1197501013821791,-0.4788854626553825,1.3152250069861686,1.4467916059061217,0.8144945322036089,0.9234403507502125,0.9981070126292467,0.52591049250879,-0.45931795997464564,-1.177193526479678,0.5991389932433291
0.33262948065788384,0.17863751152492183,0.5356483550017505,0.3581737924299027,0.4302797600778531,-0.09903831130053889,0.2604412967287449,0.5525069028788456,1.0578943340823828,0.3903031813806383,0.3453684358583532
-0.1644993324311444,0.8909540668869185,1.4711403373830523,0.8209678387386334,0.4462887089164263,-0.0005486049433054376,1.780691479836274,1.2872327393514056,-0.3426093219702587,1.3699886237933365,1.5296310369882382
-0.12307193134039217,0.48000220802422794,-0.010055301387342052,0.9051122107947663,0.966579546170054,1.3044400042900361,-0.05099537899650071,1.3420878357396189,0.12422523004728933,0.12088968471714671,1.5296310369882382
0.9126130959284172,0.589589370387612,-0.1919565201837064,0.23195723434570345,-0.009966332982908655,0.05387991699095495,1.3265129944036242,0.44861467487084966,0.06587091104509453,1.7618628007584154,-0.5005334220915645
0.49833908502089347,0.8635572762960725,0.6915636853986341,0.20040309482465354,-0.1700558213686404,1.0815422477973504,0.9801395121066363,1.0570075620856865,-1.21792410700316,1.0515908550092095,0.09159787847337879
-0.20592673352189664,0.973144438659456,-0.2699141853821483,0.8682990480202081,1.006601918266487,0.7433078614915886,0.7236035324227,0.24581704579923738,1.6997918431065124,0.586240269863178,1.022089922218288
0.581193887202398,0.48000220802422794,1.003394346192401,0.8525219782596833,-0.14604239811078062,0.7381241927359447,0.22750087910395944,0.28238711005805245,-1.3346327450075468,0.41479531744095577,0.007007692678387317
-0.20592673352189664,0.5621925797967661,1.7309992213778578,0.6316430016123343,0.09409183446781674,-0.22992594738054628,-0.13783829818911747,-0.517998614515568,-0.28425500296806644,1.1985436713711142,0.9374997364232964
0.16691987629487418,1.7402545752031444,1.3671967837851298,0.08470458324747068,-0.19406924462650013,0.8495730709822876,1.3674389678162369,1.2847393258792157,-0.28425500296806644,1.6883863925774631,1.952581965963197
-0.45449114006641145,1.1923187633862242,1.3412108953856492,0.6369020248658427,0.7424542624300295,0.677216084857129,0.9971088181557681,1.0636566646781866,0.7661227390714165,-0.6873508052733291,0.007007692678387317
0.16691987629487418,-0.17752076615607637,0.5356483550017505,0.9366663503158162,0.09409183446781674,0.1096043561141266,-0.8755040140896191,-0.07915784340978763,2.166626395124058,0.29233463713936847,-0.07758249311660564
0.41548428283938904,-0.06793360379269221,0.01593058701213857,0.032114350712387635,-0.29812741207722554,1.1592972791320082,0.5918418619235577,0.12280864783775523,0.9411856960779957,0.4882717256219082,0.6837291790383205
-1.0759021564276967,1.1375251822045322,0.9254366809939591,1.2995389548078893,0.10209630888710333,1.2850012464563718,1.173789239961437,0.5142745629718918,-0.28425500296806644,0.4637795895615907,0.007007692678387317
0.16691987629487418,0.7265733233418423,1.211281453388246,-0.19928267244197773,0.870525853138615,1.1515217759985426,-1.215888329545737,-0.8421423659005328,1.8748548001130918,0.8556537665266702,1.4450408511932467
-0.4130637389756585,-0.17752076615607637,1.6010697793804547,0.4896493737676103,-0.594292965590829,-0.837711108979789,0.4211506069587594,-0.0941183242429451,-0.8094438739878067,-0.5893822610320594,1.1912702938082709
-0.5373459422479159,0.8909540668869185,0.04191647541161919,0.3686918389369191,0.1261097321449631,1.2409400620333988,1.3195256330892757,-0.06336622475257916,-1.0428611499965807,-0.0260631316447581,0.17618806426837025
0.6226212882931509,0.4526054174333819,-0.7896319533717602,0.7841546759640755,-0.07400212833720135,1.2551951511114199,0.6138021403400814,0.5101188738515815,-0.7510895549856145,0.022921140475876838,-0.33135305050158004
0.7054760904746553,1.5484770410672228,0.7955072389965566,1.0208107223719491,0.9505705973314809,1.4340317231811328,0.4311325516935429,0.3231128634371777,0.4743511440604503,-0.9077800298161861,1.952581965963197
-0.7030555466109256,1.1375251822045322,1.0293802345918817,0.8209678387386334,1.02261086710506,-0.8143845995793917,1.0560022920909913,1.148432722732715,-1.3346327450075468,1.1495593992504793,1.783401594373214
0.12549247520412193,0.4526054174333819,0.30177535940642514,0.047891420472912775,0.014047090274951103,0.7627466193252531,-0.22368302290825565,0.6414386500536842,2.8668782231503798,0.4882717256219082,0.5145488074483376
0.24977467847637935,1.2745091351587625,0.17184591740902203,0.05315044372642078,1.3107719461993768,0.8430934850377327,0.8783236758118446,0.6780087143124992,0.35764250605606335,0.8066694944060353,0.09159787847337879
0.042637673022617485,-0.15012397556523033,-0.16597063178422578,0.4738723040070852,-0.5462661190751095,1.5623275248833184,-0.13983468713607405,-0.2171267222044088,-0.16754636496367947,0.929130174707622,1.3604506653982553
1.2854597057451889,0.4526054174333819,0.9514225693934398,1.089178024667557,0.6544050438178771,0.8469812366044658,1.2795978541501418,0.05382420844045388,0.18257954904948154,1.345496487733019,0.5145488074483376
-0.04021712915888771,-0.17752076615607637,1.0553661229913622,-0.15721048641391125,1.2547406252643707,-0.34655849438253317,0.24946115752048306,-0.473117172016114,0.00751659204290233,0.6597166780441305,1.6142212227832298
-0.12307193134039217,-0.2871079285194602,0.8214931273960373,-0.1414334166533863,-0.28211846323865236,0.9052975101054592,-1.2338558300683473,0.012267317237240723,2.0499177571196707,0.7821773583457178,1.783401594373214
0.0840650741133697,0.53479578920592,-0.24392829698266766,0.5001674202746267,0.1821410530799692,0.4633897486868198,-0.9902963785396295,0.11034158047680606,0.8828313770758035,1.4924493040949234,-0.16217267891159712
2.031152925378731,-0.2049175567469224,1.1333237881898042,0.45283621099305205,1.4708614345851085,1.1450421900539878,0.8433868692401022,-0.16642731493650573,-0.9845068309943859,0.09639754865682924,-0.5005334220915645
0.45691168393014125,0.4526054174333819,-0.7116742881733182,0.6000888620912849,0.37424843914284706,1.2901849152120157,1.7068250887988763,0.7079296759787957,-1.21792410700316,1.1005751271298443,-1.2618450942464892
-0.78591034879243,0.15124072093407578,0.7175495737981148,0.8262268619921418,0.10209630888710333,-0.22344636143599148,-0.49818650311480234,1.140121344492076,0.5910597820648348,-0.07504740376539304,0.2607782500633617
0.6226212882931509,-0.09533039438353826,0.6136060202001923,0.33187867616236116,0.7744721601071759,0.7329405239803007,0.9262370105388055,-0.6243842559957722,0.18257954904948154,1.125067263190162,-0.9234843510665233
0.45691168393014125,-0.5884726250187663,0.22381769420798325,-0.020475881822695417,-0.37016768185080484,1.3238787621237007,0.5229664432535511,0.39459071630668735,0.4743511440604503,0.0474132765361943,0.768319364833312
1.326887106835941,-1.0268212744723026,-0.24392829698266766,-0.5674143001875591,1.8550762067108642,0.9260321851280345,0.08575726387003334,0.9680758149108296,2.34168935213064,0.7576852222854004,-1.346435280041482
1.6168789144712072,-0.17752076615607637,0.1458600290095414,0.7788956527105672,0.03806051353281064,1.1411544384872547,1.3434823004527565,2.13249990642448,-1.3929870640097417,-0.09953953982571051,-0.6697137936815474
1.0368952992006746,0.8087636951143804,-0.5297730693769542,1.0944370479210654,-0.49823927255939,0.47764483776484074,1.257637575733618,0.12862661260620434,0.00751659204290233,1.3699886237933365,0.007007692678387317
0.7054760904746553,1.2471123445679164,0.45769068980330857,-0.5516372304270342,0.19815000191854237,0.8560526569268424,-0.7118001204391696,0.42534281579705324,-0.28425500296806644,0.9046380386473046,0.09159787847337879
1.534024112289703,1.2471123445679164,-0.11399885498526453,0.7420824899360088,0.7264453135914564,-0.0731199675223196,0.14465073780525614,1.9105861073994,-1.21792410700316,0.34131890926000336,0.2607782500633617
0.042637673022617485,0.20603430211576787,1.2892391185866878,1.1680633734701815,1.1987093043293646,-0.4191298569615473,0.6287750574422566,0.7021117112103651,-0.5176722789768404,1.3699886237933365,0.2607782500633617
1.2854597057451889,0.8361604857052264,1.0813520113908428,0.12677676927553735,0.2381723740149753,0.23660424062740096,0.2903871309330957,-0.23374947868568668,0.9995400150801905,1.8353392089393679,0.5145488074483376
1.4925967111989507,1.0827316010228403,1.6010697793804547,0.8209678387386334,0.69442741591431,1.8655721470884838,0.46207658037137206,0.14192481779122296,0.4159968250582555,0.022921140475876838,-0.5005334220915645
-0.04021712915888771,0.04165355857069194,-0.11399885498526453,0.6894922574009258,0.1821410530799692,0.5230019393767246,0.0548132351922045,0.14192481779122296,-1.7431129780229027,1.2230358074314316,0.5145488074483376
0.7054760904746553,1.3019059257496084,0.24980358260746388,0.9314073270623079,0.926557174073621,0.41673672988602517,0.055811429665682796,-0.034276400910333654,0.7077684200692217,0.34131890926000336,-0.16217267891159712
0.7883308926561599,0.5621925797967661,1.003394346192401,0.7420824899360088,0.9345616484929077,0.8379098162820888,1.6369514756553918,0.4170314375564143,-0.10919204596148467,0.5127638616822257,0.17618806426837025
-0.8687651509739349,0.7539701139326883,-0.37385773898007046,0.6106069085983012,-0.3221408353350853,0.350644953251566,0.13167420965003745,0.6896446438493974,-1.1595697880009677,-0.14852381194634545,0.768319364833312
-0.2887815357034018,0.507398998615074,-0.16597063178422578,0.8577810015131917,0.3502350158849873,0.8638281600603082,-0.14981663187085756,0.41370688626015506,-0.9845068309943859,1.125067263190162,-0.16217267891159712
-1.1173295575184494,0.06905034916153797,0.43170480140382794,0.6842332341474174,0.8064900577843223,0.14200228583690072,0.05680962413916109,0.6331272718130452,0.00751659204290233,0.16987395683778164,2.0371721517581887
-0.6616281455201733,-0.23231434733776846,0.769521350597076,0.16358993205009525,-0.7223645562994143,0.5657672066107862,0.7006450595326978,-0.8861926705759173,-0.22590068396587168,1.1740515353107968,0.42995862165334614
-0.20592673352189664,1.3019059257496084,0.8474790157955179,0.5632756993167265,0.31021264378855434,-0.13273215821222392,0.14564893227873443,0.6464254769980639,-0.050837726959292465,-0.7118429413336467,1.2758604796032638
-0.7444829477016778,-0.17752076615607637,0.43170480140382794,1.0155516991184408,-0.24209609114221944,0.3260225266622576,0.34029685460701325,0.1834817089944361,0.5910597820648348,0.7331930862250828,0.17618806426837025
1.3683145079266932,1.7402545752031444,0.4836765782027892,0.33187867616236116,-0.746377979557274,0.8379098162820888,0.8403922858196671,0.2566218375120662,-0.6343809169812274,-0.39344517254951983,0.3453684358583532
0.37405688174863605,1.7950481563848366,1.1852955649887653,-0.13091537014636973,-0.1620513469493538,0.8897465038385274,1.3155328551953627,0.1086793048286672,1.4663745670977386,0.8556537665266702,0.3453684358583532
0.7883308926561599,-0.17752076615607637,-0.2699141853821483,0.7788956527105672,1.3267808950379498,0.30399193445077133,1.499200638315379,0.49100270389809536,-1.1012154689987728,1.5904178483361933,-1.2618450942464892
-0.33020893679415403,0.06905034916153797,0.01593058701213857,0.6316430016123343,-0.041984230660055,-0.7457009885671103,-0.7068091480717779,0.9647512636145703,-0.9261525119921936,1.1005751271298443,-0.2467628647065886
0.9954678981099216,0.8361604857052264,0.7175495737981148,0.5264625365421682,-0.3381497841736585,0.9351036054504112,0.9052749265957599,1.097733315464812,0.5910597820648348,1.296512215612384,-0.07758249311660564
0.5397664861116457,-0.4240918814736904,0.17184591740902203,0.8945941642877496,-0.19406924462650013,0.6098283910337591,0.8913002039670632,1.2431824346760025,-1.0428611499965807,-0.4179373086098373,0.768319364833312
-0.6616281455201733,1.4662866692946848,0.7175495737981148,1.036587792132474,-0.6823421842029813,0.3778592142186962,1.6459352259166966,0.968906952734899,-0.6927352359834197,-0.6628586692130117,0.007007692678387317
0.20834727738562714,-0.7528533685638426,0.5096624666022698,0.6369020248658427,-0.04998870507934159,0.49449176122068306,0.7016432540061764,1.1933141652321688,-1.2762784260053546,0.1943660928980991,1.2758604796032638
0.9126130959284172,1.5210802504763767,0.6136060202001923,-0.046770998090236944,0.37424843914284706,1.7722661094868946,1.0759661815605583,1.3595417300449661,-0.8677981929900015,-0.27098449224793253,0.09159787847337879
0.9540404970191695,1.0827316010228403,1.419168560584091,0.5632756993167265,2.0551880671930287,0.6085324738448481,-0.26959996868825975,0.5159368386200306,-0.9261525119921936,0.4882717256219082,1.2758604796032638
